"976","Mimetizzazione","1","Si attinge al proprio legame elfico con la natura per cambiare la propria colorazione e quella del proprio equipaggiamento per accordarsi all'ambiente circostante"
"977","Miracolo","9","Richiede l’intervento di una divinità"
"978","Miraggio Arcano","5","Come Terreno Illusorio, ma con strutture"
"979","Mistura per Bombe d'Ombra","2","Potenzia le Bombe lanciate per coprire il bersaglio con una sostanza d'ombra che conferisce Occultamento e ne limita la visuale"
"980","Mistura per Bombe Fiaccanti","5","Potenzia le Bombe lanciate per Affaticare quelli colpiti direttamente o dallo spargimento della Bomba"
"981","Mistura per Bombe Imprigionanti","6","Le Bombe creano una gabbia di forza che intrappola le creature nel raggio di spargimento della Bomba"
"982","Mistura per Bombe Mirate","1","Potenzia le Bombe scagliate per infliggere più danni a una singola creatura"
"983","Mistura per Bombe Sferzata Fulminante","3","Potenzia le Bombe lanciate con una custodia che infligge danni fulminanti ogni volta che quelli colpiti dalla Bomba si muovono a più di 1,5 metri"
"984","Mistura per Bombe Vipera","4","Potenzia le Bombe lanciate per evocare Vipere velenose che mordono quelli colpiti direttamente o dallo spargimento della Bomba"
"985","Modellare Suono","3","Crea nuovi suoni o cambia quelli esistenti"
"986","Modificare Memoria","4","Modifica la memoria ed i ricordi di una creatura"
"987","Modificare Memoria (Mitico)P","4","Modifica la memoria ed i ricordi di una creatura"
"988","Momento di Grandezza","1","Raddoppia un Bonus Morale"
"989","Momento di Prescienza","8","Si ottiene bonus cognitivo +1/livello su un singolo tiro per colpire, prova o Tiro Salvezza"
"990","Monotonia Oppressiva","2","Il bersaglio perde l'azione successiva"
"991","Morte dal Basso","2","Si concede al bersaglio un Bonus di Schivare alla sua CA contro gli attacchi delle creature più grandi"
"992","Movimenti del Ragno","2","Conferisce la capacità di camminare sulle pareti e sui soffitti"
"993","Movimenti del Ragno (Mitico)","2","Conferisce la capacità di camminare sulle pareti e sui soffitti"
"994","Movimenti del Ragno Collettivo","3","Come Movimenti del Ragno, ma si può suddividere la durata tra le creature toccate"
"995","Movimento Sfocato","1","Come Sfocatura, ma solo mentre si è in movimento"
"996","Munizioni Abbondanti","1","Rimpiazza le munizioni non magiche ogni round"
"997","Muovere il Terreno","6","Scava trincee e fa crescere colline"
"998","Muovere il Terreno (Mitico)","6","Scava trincee e fa crescere colline"
"999","Muro di Cecità/Sordità","4","Un muro traslucido Acceca o Assorda le creature che lo attraversano"
"1000","Muro di Ferro","6","30 Punti Ferita/4 livelli; può essere fatto cadere sui nemici"
"1001","Muro di Ferro (Mitico)P","6","30 Punti Ferita/2 livelli; può essere fatto cadere sui nemici"
"1002","Muro di Forza","5","Un muro immune ai danni"
"1003","Muro di Forza (Mitico)","5","Un muro immune ai danni"
"1004","Muro di Fuoco","4","Infligge 2d4 danni da fuoco fino a 3 m e 1d4 fino a 6 m Attraversare il muro infligge 2d6 danni +1 danno/livello"
"1005","Muro di Fuoco (Mitico)P","4","Infligge 2d6 danni da fuoco entro 3 m, 1d6 fino a 6 m; 2d8 + 1 per livello se attraversato"
"1006","Muro di Ghiaccio","4","Piano di ghiaccio crea un muro o semisfera crea una cupola"
"1007","Muro di Ghiaccio (Mitico)P","4","Piano di ghiaccio crea un muro o semisfera crea una cupola"
"1008","Muro di Lava","8","Muro che ferisce gli avversari che tentano di attraversarlo e a intervalli lancia lava ai bersagli vicini"
"1009","Muro di Nausea","3","Le creature che attraversano il muro sono Nauseate e possono cadere Prone"
"1010","Muro di Pietra","5","Crea un muro di pietra che può essere plasmato"
"1011","Muro di Pietra (Mitico)P","5","Crea un muro di pietra che può essere plasmato"
"1012","Muro di Soppressione","9","Crea un muro che neutralizza la magia"
"1013","Muro di Spine","5","Le spine danneggiano chiunque tenti di passare"
"1014","Muro di Spine (Mitico)P","5","Le spine danneggiano chiunque tenti di passare"
"1015","Muro di Suono","5","Un muro di suono devia e danneggia"
"1016","Muro di Vento","3","Respinge frecce, piccole creature e gas"
"1017","Muro Illusorio","4","Un muro, un pavimento o un soffitto sembrano reali, ma vi si può passare attraverso"
"1018","Muro per Campo","3","Crea un riparo attorno all’accampamento"
"1019","Muro Prismatico","8","I colori del muro hanno un certo numero di effetti"
"1020","Narcisismo Compiaciuto","5","Il bersaglio è distratto da sè stesso"
"1021","Nascondere Campo","2","Nasconde tutte le tracce dell’accampamento"
"1022","Nascondersi agli Animali","1","Gli animali non riescono a percepire 1 soggetto/livello"
"1023","Nascondersi ai Non Morti","1","I non morti non possono percepire"
"1024","Nascondiglio Speculare","2","Fino a otto creature si nascondono in uno spazio extradimensionale"
"1025","Nebbia Acida","6","Nebbia che infligge danni da acido"
"1026","Nebbia Mentale","5","I soggetti nella nebbia subiscono penalità –10 a Sag e ai Tiri Salvezza su Volontà"
"1027","Nebbia Solida","4","Blocca la visuale e rallenta il movimento"
"1028","Nebbia Solida (Mitico)P","4","Blocca la visuale e rallenta il movimento"
"1029","Negare Odore","1","Il soggetto non può essere seguito col fiuto"
"1030","Nembo Aggressivo","2","Nubi tempestose volanti infliggono 3d6 danni da elettricità"
"1031","Nembo Aggressivo Superiore","4","Nubi tempestose volanti infliggono 6d6 danni da elettricità"
"1032","Nemico Come Arma","6","Permette di usare telecineticamente una creatura come un’arma"
"1033","Nemico Come Arma (Mitico)P","6","Permette di usare telecineticamente una creatura come un’arma"
"1034","Nemico Istantaneo","3","Il bersaglio viene considerato come tipo di nemico prescelto a scelta"
"1035","Neutralizza Veleno","4","Rende immune al veleno un soggetto, disintossica dal veleno in o su un soggetto"
"1036","Nido d'Aquila","6","Richiama 1 aquila gigante ogni 3 livelli"
"1037","Ninna Nanna","0","Rende il soggetto assonnato: –5 alle prove di Percezione, –2 ai Tiri Salvezza su Volontà contro sonno"
"1038","Non Morto a Morto","6","Distrugge 1d4 DV/livello di non morti (max 20d4)"
"1039","Nota Congelata","5","Paralizza le creature che ascoltano il canto del Bardo"
"1040","Nota Solida","1","Crea una nota musicale tangibile"
"1041","Nove Vite","8","Si mitigano effetti e condizioni nocive"
"1042","Nube di Nebbia","2","Un banco di nebbia ostacola la visuale"
"1043","Nube di Nebbia (Mitico)P","2","Un banco di nebbia ostacola la visuale"
"1044","Nube di Ragnatela","4","Si crea una nube di filamenti simili a ragnatele che si espande"
"1045","Nube Euforica","2","Della nebbia oscura la visuale e affascina le creature viventi"
"1046","Nube Incendiaria","8","Nuvola che infligge 6d6 danni da fuoco/round"
"1047","Nube Maleodorante","3","Vapori nauseanti per 1 round/livello"
"1048","Nube Maleodorante (Mitico)","3","Vapori nauseanti per 1 round/livello"
"1049","Nube Mortale","5","Uccide creature con 3 DV o meno; 4–6 DV Tiro Salvezza o muoiono, più di 6 DV subiscono danni a Cos"
"1050","Nube Mortale (Mitico)P","5","Si aggiunge la Categoria dell'incantatore alle fasce di Dadi Vita di Nube Mortale"
"1051","Occhi del Vuoto","4","Permette di vedere nel buio entro 18 m, compreso quello magico"
"1052","Occhi Indagatori","5","1d4 +1/livello occhi fluttuanti che esplorano"
"1053","Occhi Indagatori Superiore","8","Come Occhi Indagatori, ma gli occhi hanno Visione del Vero"
"1054","Occhi Innumerevoli","3","Occhi extra che conferiscono una visione a 360°"
"1055","Occhio Arcano","4","Un occhio fluttuante invisibile si muove a 9 m per round"
"1056","Occhio d'Aquila","2","Crea un sensore magico fluttuante"
"1057","Occhio del Bombarolo","1","Aumenta la gittata dell’arma da lancio; attacco +1"
"1058","Occhio del Cacciatore","2","+20 alle prove di Percezione per individuare un bersaglio"
"1059","Occulta Oggetto","2","Maschera gli oggetti a Scrutare"
"1060","Oggetto Fantasma Maggiore","5","Funziona come Creazione Maggiore tranne che l'oggetto creato è un'illusione semireale"
"1061","Oggetto Fantasma Minore","4","Funziona come Creazione Minore tranne che l'oggetto creato è un'illusione semireale"
"1062","Oltraggio da Vendicare","6","Il bersaglio deve distruggere un nemico"
"1063","Ombra di un Bardo","5","Un duplicato d'ombra inizia un'esibizione bardica"
"1064","Ombra di un'Arma","1","Crea un'arma perfetta quasi reale"
"1065","Ombra di un'Arma (Mitico)","1","Crea un'arma perfetta quasi reale"
"1066","Ombra di una Evocazione","4","Simula evocazioni inferiori al 4° livello, ma reali solo al 20%"
"1067","Ombra di una Evocazione Superiore","7","Come Ombra di una Evocazione, ma fino al 6° livello e reali al 60%"
"1068","Ombra di una Invocazione","5","Simula invocazioni inferiori al 5° livello, ma reali solo al 20%"
"1069","Ombra di una Invocazione Superiore","8","Come Ombra di una Invocazione, ma fino al 7° livello e reale al 60%"
"1070","Ombre","9","Come Ombra di una Evocazione, ma fino all’8° livello e reale all’80%"
"1071","Onda del Mondo","9","Si viene spostati per lunghe distanze da terra o acqua"
"1072","Onde di Affaticamento","5","Parecchi bersagli diventano affaticati"
"1073","Onde di Esaurimento","7","Molti bersagli diventano esausti"
"1074","Onde di Estasi","7","Il piacere Stordisce e rende Barcollanti"
"1075","Orgoglio Illusorio","1","Il soggetto è penalizzato negli attacchi e nelle prove, ma ottiene un bonus contro charme e compulsioni"
"1076","Orrido Avvizzimento","8","Infligge 1d6 danni/livello nel raggio di 9 m"
"1077","Oscurità","2","Penombra soprannaturale nel raggio di 6 m"
"1078","Oscurità (Mitico)","2","Penombra soprannaturale nel raggio di 6 m"
"1079","Oscurità Profonda","3","L’oggetto emana penombra soprannaturale nel raggio di 18 m"
"1080","Pagina Segreta","3","Cambia l’aspetto di una pagina per nasconderne il reale contenuto"
"1081","Palla di Catrame","2","Catrame ardente che danneggia il bersaglio e gli penalizza la Destrezza"
"1082","Palla di Fango","1","Si evoca una singola palla di fango appiccicoso e la si scaglia in faccia al nemico"
"1083","Palla di Fuoco","3","1d6 danni/livello nel raggio di 6 m"
"1084","Palla di Fuoco (Mitico)P","3","1d10 danni/livello nel raggio di 6 m"
"1085","Palla di Fuoco Ritardata","7","1d6 danni da fuoco/livello; è possibile ritardare l’esplosione per 5 round"
"1086","Panacea Polivalente","1","Si ottiene un effetto rilassante o divertente"
"1087","Parassiti Giganti","4","Trasforma millepiedi, scorpioni o ragni in parassiti giganti"
"1088","Parassiti Giganti (Mitico)P","4","Trasforma millepiedi, scorpioni o ragni in parassiti giganti"
"1089","Parlare con gli Animali","3","Si può comunicare con gli animali"
"1090","Parlare con i Morti","3","Un cadavere risponde a 1 domanda ogni 2 livelli"
"1091","Parlare con i Vegetali","4","Si può comunicare con i vegetali normali e con le creature vegetali"
"1092","Parlare con le Infestazioni","4","Lo spirito risponde a una domanda ogni 2 livelli"
"1093","Parlata Bestiale","2","Permette di parlare normalmente quando si è in forma Animale"
"1094","Parola del Caos","7","Uccide, rende confusi, stordisce o assorda i soggetti non caotici"
"1095","Parola del Caos (Mitico)","7","Uccide, rende confusi, stordisce o assorda i soggetti non caotici"
"1096","Parola del Potere, Accecare","7","Acceca una creatura con 200 pf o meno"
"1097","Parola del Potere, Accecare (Mitico)P","7","Acceca una creatura con 200 pf o meno"
"1098","Parola del Potere, Stordire","8","Stordisce una creatura con 150 pf o meno"
"1099","Parola del Potere, Stordire (Mitico)P","8","Stordisce una creatura con 150 Punti Ferita o meno"
"1100","Parola del Potere, Uccidere","9","Uccide creature con 100 Punti Ferita o meno"
"1101","Parola del Potere, Uccidere (Mitico)P","9","Uccide creature con 100 Punti Ferita o meno"
"1102","Parola del Ritiro","6","Teletrasporta indietro ad un posto designato"
"1103","Parola di Risolutezza","1","Un alleato ritira un Tiro Salvezza contro charme o paura"
"1104","Parola Risonante","7","Il bersaglio è danneggiato Barcollante e Stordito"
"1105","Parola Risonante (Mitico)","7","Il bersaglio è danneggiato Barcollante e Stordito"
"1106","Parola Sacra","7","Uccide, Paralizza, Acceca o Assorda i soggetti non buoni"
"1107","Parola Sacra (Mitico)","7","Uccide, Paralizza, Acceca o Assorda i soggetti non buoni"
"1108","Passaggio di Luce","2","Scia magica che aiuta le creature buone e intralcia quelle malvagie"
"1109","Passapareti","5","Crea un passaggio attraverso pareti di legno e pietra"
"1110","Passare Senza Tracce","1","1 soggetto/livello non lascia tracce"
"1111","Passo Ancorato","3","Dei viticci sotto i piedi rendono stabili, ma rallentano il movimento"
"1112","Passo del Camaleonte","2","Conferisce occultamento e bonus +4 alle prove di Furtività"
"1113","Passo del Camaleonte Superiore","3","Come Passo del Camaleonte, ma influenza tutte le creature vicine"
"1114","Passo della Dannazione","5","Funziona come Porta Dimensionale, eccetto che l'incantatore lascia dietro di sé una scia di fuoco"
"1115","Passo della Dannazione (Mitico)P","5","Funziona come Porta Dimensionale e Nube Maleodorante, eccetto che l'incantatore lascia dietro di sé una scia di fuoco"
"1116","Passo Morbido","1","Ignora le penalità al movimento su terreno difficile"
"1117","Passo Morbido di Massa","3","Come Passo Morbido, ma su più creature"
"1118","Passo nell'Aria","2","Permette di camminare in modo instabile nell'aria, con limitazioni"
"1119","Passo nell'Ombra","4","Teletrasporta da un'ombra all'altra"
"1120","Passo Scongiurante","1","Ci si può muovere lentamente e in sicurezza e lanciare anche incantesimi, finché non ci si muove rapidamente, si effettua un attacco o si lancia un incantesimo innocuo"
"1121","Passo sulle Ninfee","3","Si cammina attraverso l’acqua su foglie di ninfea"
"1122","Passo Tonante","1","Sbilancia una creatura nel raggio di azione"
"1123","Passo Tonante Superiore","3","Sbilancia più creature nel raggio di azione"
"1124","Passo Veloce","1","Aumenta la propria velocità di 3 m"
"1125","Passo Veloce Superiore","3","Come Passo Veloce, in più aumenta la velocità degli altri modi di movimento"
"1126","Pasticcio","1","Penalità -20 al successivo Tiro per Colpire"
"1127","Patto di Vita","2","Le creature influenzate donano automaticamente Punti Ferita per Stabilizzare l'alleato caduto"
"1128","Paura","4","I soggetti all'interno del cono fuggono per 1 round/livello"
"1129","Pelle Coriacea","2","Concede bonus di potenziamento +2 (o superiore) all’armatura naturale"
"1130","Pelle Coriacea (Mitico)P","2","Concede bonus di potenziamento +2 (o superiore) all’armatura naturale"
"1131","Pelle di Pietra","4","Concede RD 10/adamantio"
"1132","Pelle di Pietra (Mitico)","4","Concede RD 10/adamantio"
"1133","Pelle di Pietra Collettivo","5","Come Pelle di Pietra, ma si può suddividere la durata tra le creature toccate"
"1134","Pelle di Sciami","6","Trasforma il corpo in uno sciame che attacca"
"1135","Pelle Resinosa","3","Si ottiene RD 5/perforante e +4 alla DMC contro tentativi di Disarmare"
"1136","Penetra Camuffamento","3","Permette di vedere attraverso camuffamenti magici di basso livello"
"1137","Penetrare Immagine","3","Si trasferisce la propria coscienza ad un oggetto rassomigliante"
"1138","Penombra Protettiva","2","Le ombre proteggono dalla luce"
"1139","Pentimento Forzato","4","Il bersaglio cade Prono e confessa tutti i suoi peccati"
"1140","Percepire Espressioni","2","Conferisce bonus +5 a Intuizione e Percezione per 10 min/livello"
"1141","Percepire Magia dello Spirito","1","Concede bonus per identificare e resistere agli incantesimi associati agli spiriti"
"1142","Percezione del Nemico","2","Concede ad altri un bonus contro il proprio Nemico Prescelto"
"1143","Percezioni Acute","2","Concede un bonus alle prove di Percezione"
"1144","Percorso dei Venti","6","Con un ampio gesto, si richiamano forti venti per sgomberare la strada davanti a sé"
"1145","Pergamena Condizionata","4","Trasferisce il potere di una pergamena al bersaglio; la pergamena è poi attivata come Contingenza"
"1146","Permanenza","5","Rende alcuni incantesimi permanenti"
"1147","Pesce Scimmia","1","Si ottiene velocità Scalare di 3 m e velocità Nuotare di 3 m per un certo periodo"
"1148","Peso dell'Oracolo","2","La creatura è influenzata dagli effetti negativi della maledizione dell’Oracolo"
"1149","Piaga degli Insetti","5","Sciami di vespe attaccano le creature"
"1150","Piaga Strisciante","5","Sciami di millepiedi che attaccano a comando"
"1151","Pietà Miserevole","2","Vieta di attaccare una creatura patetica"
"1152","Pietra in Carne","6","Ristabilisce una creatura pietrificata"
"1153","Pietra Magica","1","Tre pietre ottengono bonus +1 all’attacco e infliggono 1d6+1 danni"
"1154","Pietre Parlanti","6","Permette di parlare con la pietra naturale o lavorata"
"1155","Pietrisco Rotolante","3","Si anima un'area di rocce, creando una pericolosa zona di detriti rotolanti"
"1156","Pilastro di Vita","5","Un pilastro cura 2d8 +1/livello (max +20)"
"1157","Pilastro di Vita (Mitico)","5","Un pilastro cura 3d8 +1/livello (max +20)"
"1158","Pinne in Piedi","3","L'incantatore trasforma le pinne, la coda o le ali natatorie del bersaglio in gambe e piedi, consentendogli di camminare sulla terraferma"
"1159","Pioggia di Fuoco","4","Il fuoco esplode dall’alto, infliggendo 2d6 danni da fuoco"
"1160","Pioggia di Rane","3","Richiama uno sciame di rane velenose"
"1161","Pirotecnica","2","Trasforma i fuochi in luci accecanti o in fumo soffocante"
"1162","Piumaggio Invernale","1","Le piume del bersaglio si infoltiscono e si gonfiano, per proteggerlo dal freddo dell'inverno"
"1163","Planare","2","Non si subiscono danni e ci si muove di 18 m/round durante una caduta"
"1164","Plasmare Cadavere","1","Fa sembrare che il cadavere sia di un’altra creatura"
"1165","Polmoni da Aboleth","2","I bersagli diventano in grado di respirare liberamente sott'acqua"
"1166","Polvere di Crepuscolo","2","Granelli neri che spengono le fonti di luce"
"1167","Polvere di Crepuscolo (Mitico)P","2","Granelli neri che spengono le fonti di luce"
"1168","Polvere Luccicante","2","Acceca creature, delinea creature invisibili"
"1169","Porta Dimensionale","4","Teletrasporta per una breve distanza"
"1170","Porta Dimensionale (Mitico)","4","Teletrasporta per una breve distanza"
"1171","Porta in Fase","7","Crea un passaggio invisibile attraverso il legno o la pietra"
"1172","Portale","9","Collega due piani per viaggiare o per evocare creature"
"1173","Possedere Oggetto","5","Possiede e anima un oggetto"
"1174","Possessione della Marionetta","3","Consente di possedere un'altra creatura nella propria visuale"
"1175","Potenziatore Mnemonico","4","Prepara incantesimi aggiuntivi"
"1176","Potere Divino","4","L’incantatore ottiene bonus di attacco e 1 pf/livello"
"1177","Pozza di Catrame","6","Converte la superficie del terreno in catrame bollente"
"1178","Predizione di Fallimento","8","Il bersaglio è permanentemente Scosso, Infermo e può ottenere una magipiaga"
"1179","Preghiera","3","Gli alleati ottengono bonus +1 alla maggior parte dei tiri, i nemici penalità –1"
"1180","Preghiera (Mitico)","3","Gli alleati ottengono bonus +2 alla maggior parte dei tiri, i nemici penalità –2"
"1181","Presagio","2","L’incantatore apprende se un’azione sarà buona o cattiva"
"1182","Presagio Debilitante","4","Infligge un fato avverso a una creatura, dimezzandone il danno quando attacca o lancia un incantesimo"
"1183","Presagio Sconvolgente","7","Si impone un fato vendicativo a una creatura, infliggendo danni da elettricità ogni volta che attacca o lancia un incantesimo"
"1184","Presa Sicura","2","Si ottiene Bonus di Competenza +4 alle prove di Acrobazia e Scalare e alla DMC"
"1185","Presenza Soverchiante","9","Le creature si inchinano davanti all'incantatore come se fosse divino"
"1186","Prestidigitazione","0","Effettua trucchi minori"
"1187","Previsione","9","Un “sesto senso” avverte di pericoli imminenti"
"1188","Previsione (Mitico)","9","Un “sesto senso” avverte di pericoli imminenti"
"1189","Prigione di Ghiaccio","5","Del ghiaccio spesso trattiene e danneggia il soggetto"
"1190","Prigione di Ghiaccio di Massa","9","Del ghiaccio spesso trattiene e danneggia i soggetti"
"1191","Produrre Fiamma","1","1d6 danni +1/livello, a contatto o lanciata"
"1192","Profanare","2","Rende una locazione sacrilega"
"1193","Proibire Azione","1","Il bersaglio obbedisce ad un divieto ordinato"
"1194","Proibire Azione Superiore","5","1 creatura/liv obbedisce ad un divieto ordinato"
"1195","Proibizione","6","Blocca i viaggi planari, infligge danni alle creature di un altro allineamento"
"1196","Proiettare Ombra","4","Si diventa temporaneamente un’ombra"
"1197","Proiettile Nominativo","4","Infonde accuratezza nelle munizioni contro uno specifico tipo di creature"
"1198","Proiettile Nominativo (Mitico)P","4","Infonde accuratezza nelle munizioni contro uno specifico tipo di creature"
"1199","Proiettile Nominativo Superiore","6","Come Proiettile Nominativo, ma infligge 2 danni per ogni livello"
"1200","Proiettile Sonoro Assordante","5","Un colpo sonoro infligge 3d10 danni e assorda i bersagli"
"1201","Proiettile Velenoso","3","Una freccia o un quadrello avvelena il bersaglio"
"1202","Proiezione Astrale","9","Si viene proiettati insieme ai propri compagni sul Piano Astrale"
"1203","Proiezione Astrale Inferiore","5","Viaggio astrale limitato"
"1204","Proteggere i Fedeli","3","Le creature della stessa fede ottengono bonus a CA e tiri salvezza"
"1205","Protezione dagli Incantesimi","8","Conferisce bonus di resistenza +8"
"1206","Protezione dal Bene","1","Bonus +2 alla CA e ai Tiri Salvezza; e in più protegge dal bene"
"1207","Protezione dal Bene (Mitico)","1","Bonus +4 alla CA e ai Tiri Salvezza; e in più protegge dal bene"
"1208","Protezione dal Bene Collettivo","2","Come Protezione dal Bene, ma si può suddividere la durata tra le creature toccate"
"1209","Protezione dal Caos","1","Bonus +2 alla CA e ai Tiri Salvezza; e in più protegge dal caos"
"1210","Protezione dal Caos (Mitico)","1","Bonus +4 alla CA e ai Tiri Salvezza; e in più protegge dal caos"
"1211","Protezione dal Caos Collettivo","2","Come Protezione dal Caos, ma si può suddividere la durata tra le creature toccate"
"1212","Protezione dalla Legge","1","Bonus +2 alla CA e ai Tiri Salvezza; e in più protegge dalla legge"
"1213","Protezione dalla Legge (Mitico)","1","Bonus +4 alla CA e ai Tiri Salvezza; e in più protegge dalla legge"
"1214","Protezione dalla Legge Collettivo","2","Come Protezione dalla Legge, ma si può suddividere la durata tra le creature toccate"
"1215","Protezione dalle Fatture","1","Il bersaglio ottiene +4 ai Tiri Salvezza contro le fatture del Fattucchiere"
"1216","Protezione dalle Fatture (Mitico)P","1","Il bersaglio ottiene +4 ai Tiri Salvezza contro le fatture del Fattucchiere"
"1217","Protezione dalle Frecce","2","Il soggetto ottiene RD 10/magia contro gli attacchi a distanza"
"1218","Protezione dalle Frecce (Mitico)","2","Il soggetto ottiene RD 15/magia contro gli attacchi a distanza"
"1219","Protezione dalle Frecce Collettivo","3","Come Protezione dalle Frecce, ma si può suddividere la durata tra le creature toccate"
"1220","Protezione dall'Energia","3","Assorbe 12 danni/livello da un tipo di energia"
"1221","Protezione dall'Energia Collettivo","4","Come Protezione dall'Energia, ma si può suddividere la durata tra le creature toccate"
"1222","Protezione dal Male","1","Bonus +2 alla CA e ai Tiri Salvezza; e in più protegge dal male"
"1223","Protezione dal Male (Mitico)","1","Bonus +4 alla CA e ai Tiri Salvezza; e in più protegge dal male"
"1224","Protezione dal Male Collettivo","2","Come Protezione dal Male, ma si può suddividere la durata tra le creature toccate"
"1225","Protezione del Buffone","6","Confonde i nemici che si avvicinano ad un’emanazione magica centrata su di sé"
"1226","Pugnale del Crepuscolo","3","Pugnale fluttuante che attacca insieme all’incantatore"
"1227","Pugnale di Ghiaccio","1","Un pugnale perfetto di ghiaccio infligge +1 danni da freddo"
"1228","Pugni di Pietra","1","I colpi senz’armi sono letali"
"1229","Pugno Benedetto","1","Il bersaglio non provoca Attacchi di Opportunità con i colpi senz'armi"
"1230","Pugno di Forza","3","Il bersaglio subisce danni da forza ed è spinto via"
"1231","Pugno di Forza (Mitico)P","3","Il bersaglio subisce danni da forza ed è spinto via"
"1232","Pugno Potente della Terra","1","Si crea una roccia delle dimensioni di un pugno che si precipita verso un nemico"
"1233","Pugno Potente della Terra (Mitico)","1","Si crea una roccia delle dimensioni di un pugno che si precipita verso un nemico"
"1234","Pugno Serrato","8","Una mano Grande fornisce copertura, spinge e attacca i nemici"
"1235","Pungolo Persuasivo","1","Il bersaglio subisce 1d6 danni non letali; l'incantatore ottiene un bonus a Intimidire"
"1236","Punizione Sacra","4","Danneggia e acceca le creature malvagie (1d8 danni ogni 2 livelli)"
"1237","Punizione Sacra (Mitico)","4","Danneggia e acceca le creature malvagie (1d12 danni ogni 2 livelli)"
"1238","Punto di Ritrovo","1","L’area conferisce dei bonus alle creature buone"
"1239","Purificare","5","Cura 4d8 danni +1/livello (max +25) e rimuove diverse afflizioni"
"1240","Purificare Cibo e Bevande","0","Purifica 27 dm2/livello di cibo o acqua"
"1241","Pustole del Vaiolo","2","Il soggetto si ammala e subisce –4 a Destrezza"
"1242","Pustole del Vaiolo (Mitico)","2","Il soggetto si ammala e subisce –6 a Destrezza"
"1243","Pustole Eruttive","3","Bolle di acido esplodono quando vi attaccano"
"1244","Putrefare Cibo e Bevande","0","Rende cibo e acqua non commestibili"
"1245","Puzza di Preda","3","Gli Animali predatori devono superare un Tiro Salvezza o attaccare il bersaglio"
"1246","Quadrello Terrificante","2","Ferisce e può Debilitare creature buone"
"1247","Querciaviva","6","Una quercia diventa un Treant guardiano"
"1248","Quiete Forzata","1","Il bersaglio non può emettere rumori forti"
"1249","Raddoppia Famiglio","7","Come Immagine Proiettata, ma l'immagine segue il Famiglio"
"1250","Raffinare Arma Improvvisata","1","Trasforma l'arma improvvisata in arma perfetta semplice o da guerra"
"1251","Raggio Accecante","2","Si bersagliano i propri nemici con accecanti raggi di luce solare"
"1252","Raggio Accecante (Mitico)","2","Si bersagliano i propri nemici con accecanti raggi di luce solare"
"1253","Raggio di Debilitazione","1","Un raggio scaturisce dalle dita dell'incantatore e il bersaglio viene reso infermo"
"1254","Raggio di Esaurimento","3","Raggio che rende il soggetto esausto"
"1255","Raggio di Gelo","0","Raggio che infligge 1d3 danni da freddo"
"1256","Raggio di Indebolimento","1","Raggio che infligge 1d6 di penalità a Forza, +1 ogni 2 livelli"
"1257","Raggio di Indebolimento (Mitico)","1","Raggio che infligge 1d8 di penalità a Forza, +1 ogni 2 livelli"
"1258","Raggio Polare","8","Attacco di contatto a distanza che infligge 1d6 danni da freddo/livello e risucchia 1d4 punti di Destrezza"
"1259","Raggio Polare (Mitico)","8","Attacco di contatto a distanza che infligge 1d8 danni da freddo/livello e risucchia 1d6 punti di Destrezza"
"1260","Raggio Rovente","2","Attacco di contatto a distanza che infligge 4d6 danni da fuoco, +1 raggio ogni 4 livelli (max 3)"
"1261","Raggio Rovente (Mitico)","2","Attacco di contatto a distanza che infligge 6d6 danni da fuoco, +1 raggio ogni 4 livelli (max 3)"
"1262","Ragnatela","2","Riempie una propagazione del raggio di 6 m con fili di ragnatela appiccicosi che afferrano ed ostacolano il movimento"
"1263","Ragnatela (Mitico)P","2","Riempie una propagazione del raggio di 6 m con fili di ragnatela appiccicosi che afferrano ed ostacolano il movimento"
"1264","Ragnatela Fantasma","5","Intrappola i soggetti in una ragnatela illusoria"
"1265","Randello Incantato","1","Un randello o un bastone ferrato diventano un’arma +1 (1d10 danni) per 1 minuto/livello"
"1266","Reazione Negativa","1","La creatura bersaglio non può influenzare nessuno positivamente"
"1267","Recipiente dell'Oracolo","4","Il bersaglio ottiene i benefici della maledizione dell'oracolo"
"1268","Recipiente Divino","8","Si muta in una incredibile creatura enorme"
"1269","Reggia Meravigliosa","7","Una porta conduce a una reggia extradimensionale"
"1270","Regressione Ancestrale","2","Il Drow bersaglio di questo incantesimo si trasforma in un elfo di superficie"
"1271","Regressione Mentale","5","Intelligenza e Carisma del soggetto scendono a 1"
"1272","Reincarnazione","4","Fa risorgere un morto in un corpo casuale"
"1273","Rendere Integro","2","Ripara un oggetto"
"1274","Rendere Integro (Mitico)","2","Ripara un oggetto"
"1275","Repulsione","6","Le creature non possono avvicinarsi"
"1276","Requiem del Fantasma","2","Le creature incorporee subiscono metà danno da armi non magiche"
"1277","Requiem del Fantasma di Massa","4","Come Requiem del Fantasma, ma su più creature"
"1278","Rescissione Mitica","4","Si limita l'accesso del bersaglio al suo Potere Mitico"
"1279","Resistenza","0","Il soggetto ottiene bonus +1 ai Tiri Salvezza"
"1280","Resistenza agli Incantesimi","5","Il soggetto ottiene RI 12 + livello"
"1281","Resistenza all'Invecchiamento","4","Si ignorano le penalità della vecchiaia"
"1282","Resistenza all'Invecchiamento Inferiore","3","Si ignorano le penalità della mezz'età"
"1283","Resistenza all'Invecchiamento Superiore","5","Si ignorano le penalità dell'età venerabile"
